stop_id,stop_name,stop_lat,stop_lon,location_type,stop_code,zone_id
2852,Hamilton / Webb (SB),42.3893446,-83.097496,0,2852,standard
5062,Seven Mile / Veach (EB),42.4339177,-83.020699,0,5062,standard
3355,Dequindre / Quartz (SB),42.6013041,-83.0905223,0,3355,standard
8581,Outer Dr / Ford (NB),42.3272602,-83.2613522,0,8581,standard
9509,Livernois / Burlingame (SB),42.3733992,-83.1391668,0,9509,standard
3096,Southfield / Pembroke (SB),42.4371127,-83.2200247,0,3096,standard
3564,Schoenherr / Lillian (SB),42.6071794,-82.9923105,0,3564,standard
10114,Huron / Telegraph (WB),42.6353084,-83.3262777,0,10114,standard
2737,Maple / Drakeshire (EB),42.5418722,-83.3954573,0,2737,standard
5164,McNichols / Lesure (WB),42.4166451,-83.1822968,0,5164,standard
10464,Southfield / Applewood (WB),42.246342,-83.1638646,0,10464,standard
1589,Van Dyke / Constitution (SB),42.590855,-83.030988,0,1589,standard
5768,Nine Mile / Prescott (EB),42.4579457,-83.2500172,0,5768,standard
10176,Orchard Lake / Figa (EB),42.6100379,-83.3318996,0,10176,standard
12120,Gratiot / Lenox Township Hall (SB),42.7710221,-82.7554607,0,12120,standard
7563,Twenty-Three Mile / Milano (EB),42.6711402,-82.9660678,0,7563,standard
12319,Armada Center / Fulton (WB),42.8502959,-82.8851616,0,12319,standard
3945,Jefferson / Madison (NB),42.4821148,-82.8891313,0,3945,standard
13008,Davison / Dwyer (EB),42.4231278,-83.0410838,0,13008,standard
10423,Macomb / USPS (WB),42.1306383,-83.1550133,0,10423,standard
6094,Eleven Mile / Townley (EB),42.4907704,-83.1028175,0,6094,standard
12075,Lapeer / Burdick (NB),42.8249947,-83.2650375,0,12075,standard
1340,Gratiot / Baker College (SB),42.5508041,-82.9022098,0,1340,standard
10743,Beech Daly / Ford (NB),42.3268001,-83.2918489,0,10743,standard
12324,Romeo Plank / Thirty-Four Mile (SB),42.8342951,-82.9638577,0,12324,standard
2509,Fenkell / Archdale (EB),42.401089,-83.216047,0,2509,standard
11095,Mound / Eleven Mile (NB),42.4918305,-83.0448174,0,11095,standard
13683,Territorial / Stone Creek (WB),42.3764349,-83.4871513,0,13683,standard
3515,Schoenherr / Frazho (NB),42.4856594,-82.9868603,0,3515,standard
3534,Schoenherr / Murthum (NB),42.5318323,-82.9884696,0,3534,standard
498,Grand River / Fisher (WB),42.3370395,-83.0601275,0,498,downtown
1304,Gratiot / Valleybrook (SB),42.6529902,-82.8492452,0,1304,standard
1841,Fort / Longsdorf (NB),42.1778595,-83.1889057,0,1841,standard
3807,Harper / Stanley (SB),42.499836,-82.8979182,0,3807,standard
10582,Pardee / Eureka (NB),42.1981347,-83.2579726,0,10582,standard
9718,Hayes / Edmore (SB),42.4471164,-82.9661107,0,9718,standard
10022,Grand River / Wixom (EB),42.4939981,-83.5352755,0,10022,standard
9659,Dalcoma / Healthier Way (SB),42.6159597,-82.9629993,0,9659,standard
5755,Nine Mile / Korean Presbyterian (EB),42.4564655,-83.3116221,0,5755,standard
9786,Canton Center / Saltz (NB),42.3149248,-83.4874034,0,9786,standard
3379,John R / Fourteen Mile (SB),42.5339985,-83.1072378,0,3379,standard
11427,Kelly / Faircrest (SB),42.4321123,-82.9551136,0,11427,standard
5825,Nine Mile / Hoover (EB),42.4634071,-83.0053997,0,5825,standard
10851,Orchard Lake / Country Hills Montressori (NB),42.4735372,-83.3571339,0,10851,standard
8830,Evergreen / Fenkell (SB),42.4005641,-83.2374859,0,8830,standard
8587,Outer Dr / Dolphin (EB),42.3394266,-83.2557464,0,8587,standard
1480,Van Dyke / Hildale (NB),42.4304968,-83.0239713,0,1480,standard
5336,Outer Dr / Three Mile (EB),42.4071951,-82.9429471,0,5336,standard
6622,Coolidge / Eleven Mile (NB),42.4889586,-83.1832731,0,6622,standard
10858,Twelve Mile / Kendallwood (EB),42.4988235,-83.3695579,0,10858,standard
7141,Fourteen Mile / Cranbrook (WB),42.5310575,-83.2451677,0,7141,standard
10017,Wixom / Wixom Tech (SB),42.511368,-83.537035,0,10017,standard
2674,Evergreen / Boardwalk (NB),42.4780793,-83.24049,0,2674,standard
1945,Ecorse / Pelham (WB),42.2565072,-83.2314992,0,1945,standard
101,Michigan / Kroger (EB),42.2473705,-83.5748273,0,101,standard
433,Larned / Woodward (EB),42.3293581,-83.0450937,0,433,downtown
3591,Schoenherr / Common (SB),42.5144207,-82.9881263,0,3591,standard
8205,Middlebelt / Chicago (NB),42.3620956,-83.3325863,0,8205,standard
4195,Dequindre / Warren (SB),42.3628725,-83.047328,0,4195,standard
1579,Hall / Sterritt (WB),42.6262387,-83.0178237,0,1579,standard
6817,Thirteen Mile / Oakridge Manor (WB),42.5243052,-82.9415846,0,6817,standard
7260,Fifteen Mile / Beattie (EB),42.5507646,-83.0397642,0,7260,standard
1605,Van Dyke / Fourteen Mile (SB),42.5364493,-83.0294752,0,1605,standard
11628,Livernois / Hickory (NB),42.5560519,-83.1471705,0,11628,standard
10940,Dequindre / Fifteen Mile (SB),42.5491443,-83.0882692,0,10940,standard
10692,Grand Blvd / Sylvester (SB),42.366515,-83.0147552,0,10692,standard
7229,Maple / Selfridge (EB),42.5480159,-83.1580228,0,7229,standard
10644,Eureka / Troy (WB),42.1974631,-83.2757235,0,10644,standard
9305,Jefferson / Carbon Works (NB),42.2847544,-83.1238461,0,9305,standard
5152,McNichols / Monica (WB),42.4172075,-83.1443167,0,5152,standard
6274,Ten Mile / Warner (WB),42.4766392,-83.0751801,0,6274,standard
11869,Pontiac Trail / Brookville (NB),42.3755868,-83.6504817,0,11869,standard
9404,Rochester / Glaser (NB),42.5903258,-83.1288457,0,9404,standard
4162,Warren / Chase (EB),42.3437327,-83.1863737,0,4162,standard
2501,Fenkell / Evergreen (EB),42.4006275,-83.2372606,0,2501,standard
9345,Livernois / Buena Vista (NB),42.3841144,-83.1391883,0,9345,standard
752,Griswold / Fort (SB),42.3305003,-83.0474031,0,752,downtown
11587,County Center / Jail (SB),42.6547458,-83.3245826,0,11587,standard
2961,Outer Dr / Schaefer (WB),42.4203836,-83.1802368,0,2961,standard
10948,Dequindre / Avis (SB),42.5281638,-83.0867243,0,10948,standard
11312,Little Mack / Lakeview NS (SB),42.4695902,-82.906917,0,11312,standard
1052,Woodward / Clairmount (SB),42.3826563,-83.0817461,0,1052,standard
3724,Harper / Barton (NB),42.5083468,-82.8981328,0,3724,standard
8636,Lahser / Frazer (NB),42.4539997,-83.2598126,0,8636,standard
8201,Middlebelt / MacKenzie (NB),42.3524034,-83.3320069,0,8201,standard
7267,Fifteen Mile / Amsterdam (EB),42.5514364,-83.0177593,0,7267,standard
10594,Eureka / Cameron (EB),42.1989216,-83.2078045,0,10594,standard
3846,Moross / Williams (EB),42.4137461,-82.9026926,0,3846,standard
6178,Mack / Vernier (SB),42.4433321,-82.9072309,0,6178,standard
5625,Eight Mile / Shakespeare NS (EB),42.4500812,-82.9490626,0,5625,standard
10990,Oakland / Louisiana (SB),42.422522,-83.0945992,0,10990,standard
8528,Telegraph / Denwood (SB),42.3059434,-83.2721615,0,8528,standard
11435,Hayes / Chelsea (SB),42.4119163,-82.9647535,0,11435,standard
3777,Harper / Metro Parkway (SB),42.5692802,-82.8718042,0,3777,standard
2569,Fourteenth / Selden (SB),42.3420555,-83.0826795,0,2569,standard
4528,Harper / French (EB),42.3946614,-82.9972297,0,4528,standard
3310,Big Beaver / Roundtree (EB),42.5634961,-83.1019378,0,3310,standard
10429,Meridian / Intrepid (SB),42.1104967,-83.1606245,0,10429,standard
6771,Thirteen Mile / Mound (EB),42.5206837,-83.0467272,0,6771,standard
9359,Livernois / Curtis (NB),42.4245336,-83.1409693,0,9359,standard
10896,Dequindre / Michael (NB),42.4551277,-83.0835485,0,10896,standard
3689,Harper / Moross (NB),42.4246128,-82.927959,0,3689,standard
2580,Washington / Grand River (NB),42.3338552,-83.0506968,0,2580,downtown
1231,Gratiot / Eleven Mile (NB),42.4950423,-82.9376578,0,1231,standard
11514,Civic Center / Berg (WB),42.479203,-83.2796931,0,11514,standard
10976,Dequindre / Eight Mile (SB),42.4468314,-83.0836344,0,10976,standard
6602,Twelve Mile / Ryan (WB),42.5058514,-83.0680507,0,6602,standard
7604,Twenty-Three Mile / Altman (EB),42.6759046,-82.7570486,0,7604,standard
13647,Eleven Mile / Red River (WB),42.4878154,-83.2381135,0,13647,standard
8060,Haggerty / Thirteen Mile (SB),42.5113205,-83.4370422,0,8060,standard
10258,Featherstone / Opdyke (EB),42.6490802,-83.2478714,0,10258,standard
12557,Six Mile / Quakertown (EB),42.4104311,-83.4284753,0,12557,standard
2753,Northwestern / Fourteen Mile (SB),42.5278475,-83.3570373,0,2753,standard
5454,Seven Mile / Stansbury (WB),42.431067,-83.1841851,0,5454,standard
3273,John R / Woodward Heights (NB),42.4688839,-83.1041265,0,3273,standard
9074,Jefferson / Abbott (NB),42.2654678,-83.1364149,0,9074,standard
2478,Five Mile / Seneca (EB),42.3986864,-83.311193,0,2478,standard
8083,Haggerty / CBS Fox (SB),42.4301722,-83.4334588,0,8083,standard
4578,Harper / Morang (SB),42.4187718,-82.9329908,0,4578,standard
11638,Main / School (SB),42.5456981,-83.1470633,0,11638,standard
8405,Telegraph / Quarton (NB),42.5556093,-83.2850227,0,8405,standard
1700,Van Dyke / Twenty-Two Mile (SB),42.6549352,-83.0335522,0,1700,standard
6796,Thirteen Mile / Railroad (EB),42.5239371,-82.9490602,0,6796,standard
245,Michigan / Trenton (WB),42.3300918,-83.1478786,0,245,standard
9970,Beck / Red Oak (NB),42.4105142,-83.5109854,0,9970,standard
10724,Grand Blvd / Beaubien (WB),42.3725749,-83.0677235,0,10724,standard
10643,Eureka / Buck (WB),42.1975902,-83.2716036,0,10643,standard
4297,Warren / Epworth (WB),42.344605,-83.1249404,0,4297,standard
3357,Dequindre / Heritage Pointe (SB),42.5960916,-83.090179,0,3357,standard
5070,Seven Mile / Barlow (EB),42.4345512,-82.9958189,0,5070,standard
9076,Jefferson / Walnut (NB),42.2693502,-83.1352669,0,9076,standard
2678,Central Park / Central Park Offices (NB),42.4839702,-83.24417,0,2678,standard
6824,Thirteen Mile / Amurcon (WB),42.523989,-82.9602528,0,6824,standard
3236,Joseph Campau / Halleck (NB),42.4085259,-83.0655456,0,3236,standard
4828,Schoolcraft / Grandville (EB),42.3863333,-83.2306623,0,4828,standard
8226,Middlebelt / Seven Mile (NB),42.4272896,-83.3357406,0,8226,standard
4474,Davison / Lawton (EB),42.3918624,-83.1247231,0,4474,standard
7452,Maple / Haggerty (WB),42.5414296,-83.4384584,0,7452,standard
5425,Seven Mile / Irvington (WB),42.4324528,-83.0982578,0,5425,standard
4304,Warren / Wyoming (WB),42.344605,-83.1579638,0,4304,standard
12207,River / Remer (NB),42.7738101,-82.4749446,0,12207,standard
7358,Fifteen Mile / Bristlecone (WB),42.5538232,-82.9426789,0,7358,standard
9760,I-94 Service Drive / US Post Office (EB),42.2176167,-83.4871244,0,9760,standard
13444,Macomb / Parke (EB),42.1302643,-83.1486082,0,13444,standard
7092,Fourteen Mile / Ryan (WB),42.5355481,-83.0688715,0,7092,standard
6166,Greater Mack / Ridgeway (SB),42.4701976,-82.8962016,0,6166,standard
3615,Schoenherr / Prospect (SB),42.4540195,-82.9859376,0,3615,standard
3930,Lakeshore / Briarcliff (NB),42.4470373,-82.8743577,0,3930,standard
1639,Van Dyke / Outer Drive (SB),42.4409727,-83.0246687,0,1639,standard
9548,Jefferson / Pleasant (SB),42.2758958,-83.1329226,0,9548,standard
2923,Dexter / Lawrence (NB),42.3780834,-83.1228268,0,2923,standard
13336,Ann Arbor / Eckles (EB),42.3595904,-83.4301221,0,13336,standard
2964,Outer Dr / Mark Twain (WB),42.4202648,-83.1875432,0,2964,standard
4930,Schoolcraft / Asbury Park (WB),42.3869356,-83.2080889,0,4930,standard
11926,Pontiac Trail / Earhart (WB),42.3542785,-83.6827111,0,11926,standard
7647,Twenty-Three Mile / Alden (WB),42.6723865,-82.9274654,0,7647,standard
8764,Evergreen / Lyndon (NB),42.3935759,-83.2370353,0,8764,standard
710,Grand River / Cheyenne (EB),42.3828782,-83.1743574,0,710,standard
7211,Maple / Norham (EB),42.5441172,-83.3105278,0,7211,standard
13228,Haggerty / Cumberland (SB),42.2960402,-83.4478891,0,13228,standard
4242,Warren / Canyon (WB),42.4115282,-82.9154706,0,4242,standard
7840,McGraw / Grand River (EB),42.3535302,-83.100602,0,7840,standard
4810,Schoolcraft / Thurston HS (EB),42.3846573,-83.3011991,0,4810,standard
10872,Manchester / John R (EB),42.4082328,-83.0948138,0,10872,standard
1025,Woodward / Cemetery (SB),42.4437477,-83.1234437,0,1025,standard
6163,Greater Mack / Revere (SB),42.4761802,-82.8943563,0,6163,standard
3966,Jefferson / Recreation (NB),42.5298558,-82.8716755,0,3966,standard
1696,Van Dyke / Devon (SB),42.6658074,-83.0338526,0,1696,standard
6091,Eleven Mile / Dartmouth (EB),42.4906279,-83.1109929,0,6091,standard
13452,Providence / North Park (NB),42.4562676,-83.2065654,0,13452,standard
9544,Jefferson / Dearborn (WB),42.2908182,-83.1171513,0,9544,standard
12508,McNichols / Lenore (EB),42.414352,-83.2807124,0,12508,standard
6364,Orchard Lake / N Shiawassee (SB),42.4613492,-83.3569193,0,6364,standard
6514,Twelve Mile / Newport (EB),42.5073344,-82.9949713,0,6514,standard
7477,Wixom / Maple (SB),42.5313975,-83.5365522,0,7477,standard
13612,Hayes / Lakeside Blvd (SB),42.6325932,-82.9736692,0,13612,standard
8058,Haggerty / MacKenzie (SB),42.518264,-83.4373641,0,8058,standard
1867,Fort / London (NB),42.2397021,-83.1797647,0,1867,standard
11622,Main / Elmwood (NB),42.5407972,-83.1465912,0,11622,standard
5072,Seven Mile / Alcoy (EB),42.4347729,-82.9885876,0,5072,standard
11318,Mack / Somerset (WB),42.3885838,-82.9408121,0,11318,standard
10345,Meridian / Island (NB),42.1443541,-83.1573308,0,10345,standard
1889,Fort / Dearborn (EB),42.293834,-83.1356478,0,1889,standard
13385,Military / Nash (SB),42.3140918,-83.2543945,0,13385,standard
11334,Mack / McClellan (WB),42.3720676,-82.9943275,0,11334,standard
6619,Twelve Mile / Derby (WB),42.5001366,-83.1249833,0,6619,standard
3299,John R / PizzaPapalis (NB),42.5365995,-83.1068408,0,3299,standard
673,Grand River / Lexington (EB),42.4354301,-83.3055067,0,673,standard
8333,Telegraph / Cypress (NB),42.2604616,-83.270123,0,8333,standard
9012,Greenfield / Colson (WB),42.3246188,-83.1959009,0,9012,standard
9115,Schaefer / Orangelawn (NB),42.3684056,-83.1776834,0,9115,standard
11824,Grand River / Twelve Mile (WB),42.4955249,-83.5411012,0,11824,standard
3278,John R / Hudson (NB),42.4813869,-83.1047702,0,3278,standard
1457,Van Dyke / Mack (NB),42.3672324,-83.0061293,0,1457,standard
9224,Schaefer / Henry Ford MTEC (SB),42.312874,-83.1756932,0,9224,standard
9044,Dix / College (NB),42.2647492,-83.1849575,0,9044,standard
482,Wayne / Wallace (SB),42.2936118,-83.3880544,0,482,standard
9785,Canton Center / Baywood (NB),42.3118783,-83.4872746,0,9785,standard
8915,Greenfield / Lincoln (NB),42.4813236,-83.2018661,0,8915,standard
11270,Mack / Springle (EB),42.3840035,-82.9639435,0,11270,standard
8673,Lahser / Altus Career Education (SB),42.4477735,-83.2597536,0,8673,standard
1400,Outer Drive / Gethsemane Cemetery (SB),42.403131,-82.9989409,0,1400,standard
2321,Rosa Parks / Martin Luther King (NB),42.3406796,-83.0771434,0,2321,standard
4353,Warren / Middlebelt (WB),42.3401165,-83.331964,0,4353,standard
2528,Fenkell / Northlawn (EB),42.4025012,-83.1532162,0,2528,standard
2357,Fenkell / Alden (WB),42.4029567,-83.1306481,0,2357,standard
4148,Warren / Evergreen (EB),42.3430507,-83.2351899,0,4148,standard
430,Michigan / Washington (EB),42.3315591,-83.0505681,0,430,downtown
6832,Thirteen Mile / Schoenherr (WB),42.5218856,-82.9887056,0,6832,standard
1130,Coolidge / Golfview (SB),42.5579249,-83.1870389,0,1130,standard
13673,Territorial / Glenview (EB),42.3777069,-83.5007286,0,13673,standard
6474,Coolidge / Harvard (SB),42.4916445,-83.1836218,0,6474,standard
4414,Redford Plaza (WB),42.3631461,-83.2763287,0,4414,standard
423,Michigan / Cochrane (EB),42.3312815,-83.0693007,0,423,standard
8393,Telegraph / Woodland (NB),42.5053729,-83.2849717,0,8393,standard
10764,Middlebelt / Scotten (NB),42.4439338,-83.3362985,0,10764,standard
12647,Sterling Heights Nexus (NB),42.5946858,-83.0304301,0,12647,standard
10727,Grand Blvd / Grand River (WB),42.3566709,-83.1102124,0,10727,standard
5565,Eight Mile / Prairie (EB),42.4458893,-83.1462049,0,5565,standard
10220,Orchard Lake / Green (SB),42.5665146,-83.3619833,0,10220,standard
11952,White Lake Township Meijer (WB),42.6501297,-83.5310161,0,11952,standard
10150,Orchard Lake / Firwood (NB),42.5187226,-83.3594942,0,10150,standard
4193,Warren / Chrysler (EB),42.3609223,-83.0535936,0,4193,standard
8466,Telegraph / Riverwood (SB),42.5175523,-83.2862377,0,8466,standard
4210,Cadillac / Forest (NB),42.3803263,-82.9953361,0,4210,standard
3672,Kercheval / McMillan (EB),42.3945941,-82.9037762,0,3672,standard
3403,John R / Coy (SB),42.4738221,-83.1046629,0,3403,standard
8868,Greenfield / Arthur (NB),42.34018,-83.1959653,0,8868,standard
1324,Main / Church (Mt Clemens) (SB),42.5934536,-82.8799582,0,1324,standard
3923,Lakeshore / Renaud (NB),42.4287309,-82.8790462,0,3923,standard
2802,Lodge / Northland (SB),42.4463722,-83.2057071,0,2802,standard
2686,Eleven Mile / Lincolnshire (WB),42.4870124,-83.2658958,0,2686,standard
4115,Warren / Hubbard (EB),42.3393711,-83.3603954,0,4115,standard
11681,Opdyke / University (NB),42.6624346,-83.245613,0,11681,standard
3421,State Fair / Cardoni (EB),42.4397692,-83.0916595,0,3421,standard
9482,Main / Kenilworth (SB),42.4785066,-83.1440377,0,9482,standard
13265,Military / Cherry Hill (NB),42.3121639,-83.2535362,0,13265,standard
3739,Harper / Lakewood (NB),42.5437378,-82.8790569,0,3739,standard
6209,Greater Mack / O'Connor (NB),42.4627977,-82.8992271,0,6209,standard
5104,Seven Mile / Alcoy (WB),42.4349233,-82.9889202,0,5104,standard
6781,Thirteen Mile / Hoover (EB),42.5213106,-83.0070922,0,6781,standard
13592,Hayes / Haverhill Dr (NB),42.6500547,-82.9740179,0,13592,standard
10785,Beech Daly / Ann Arbor Ramp (SB),42.3530416,-83.2938337,0,10785,standard
8679,Outer Dr / McNichols (SB),42.4151798,-83.2321,0,8679,standard
10330,Grosse Ile Municipal Airport,42.1065249,-83.1646317,0,10330,standard
8626,Outer Dr / Santa Maria (NB),42.417659,-83.2315153,0,8626,standard
11889,Pontiac Trail / Welch (EB),42.5506776,-83.4583497,0,11889,standard
8984,Greenfield / Chalfonte (SB),42.3991222,-83.1987977,0,8984,standard
322,Michigan / Auto-Lab (WB),42.2743636,-83.4792388,0,322,standard
7955,Shook / Goddard (NB),42.2222092,-83.3959293,0,7955,standard
1947,Ecorse / Huron (WB),42.2564039,-83.2373572,0,1947,standard
672,Grand River / Fox (EB),42.4368871,-83.3090687,0,672,standard
2474,Five Mile / Harrison (EB),42.3982586,-83.3244967,0,2474,standard
4472,Davison / Dexter (EB),42.3897111,-83.1305248,0,4472,standard
11838,Lafayette / Ten Mile (NB),42.4603777,-83.6513641,0,11838,standard
13287,Ann Arbor Trail / Cavel (WB),42.3508493,-83.3154202,0,13287,standard
2095,Joy / Mendota (WB),42.3589245,-83.1642723,0,2095,standard
9120,Schaefer / Fullerton (NB),42.3804689,-83.1781554,0,9120,standard
9800,Sheldon / Joy (NB),42.3515035,-83.4788418,0,9800,standard
11104,Mound / Fifteen Mile (NB),42.5508041,-83.0480361,0,11104,standard
375,Michigan / Haigh (EB),42.303563,-83.2551885,0,375,standard
3980,Fifteen Mile / Kirby (WB),42.5552774,-82.8758597,0,3980,standard
1189,Gratiot / Sterritt (NB),42.3952557,-83.0035758,0,1189,standard
3576,Schoenherr / Carlisle (SB),42.557348,-82.9879761,0,3576,standard
12070,Lapeer / Odanah (NB),42.7760151,-83.2390523,0,12070,standard
1449,Jefferson / Concord (EB),42.3458103,-83.0046916,0,1449,standard
6945,Fourteen Mile / Telegraph (EB),42.5301246,-83.2845426,0,6945,standard
6678,Twelve Mile / Halsted (WB),42.4978901,-83.4177089,0,6678,standard
5012,McNichols / Lesure (EB),42.416455,-83.1817174,0,5012,standard
6287,Eleven Mile / Townley (WB),42.490976,-83.1031394,0,6287,standard
2913,Dexter / Northwestern (NB),42.3590751,-83.1099951,0,2913,standard
6512,Twelve Mile / Imperial (EB),42.5071604,-83.0006576,0,6512,standard
3461,St Aubin / Farnsworth (SB),42.3656946,-83.0453324,0,3461,standard
11948,Highland / Williams Lake NS (WB),42.6605718,-83.4411417,0,11948,standard
8054,Haggerty / Woodingham (SB),42.5312947,-83.4380507,0,8054,standard
4393,Plymouth / Middlebelt (EB),42.3690793,-83.3324039,0,4393,standard
507,Grand River / Edsel Ford (WB),42.3516938,-83.0964875,0,507,standard
13313,Ann Arbor / Pere (WB),42.3599868,-83.4253585,0,13313,standard
11811,Plymouth / Dixboro (WB),42.3120369,-83.6615539,0,11811,standard
3924,Lakeshore / Lochmoor (NB),42.430283,-82.8778446,0,3924,standard
12749,Commerce / Thousand Oaks (EB),42.5887263,-83.406449,0,12749,standard
1333,Gratiot / Woodbury (SB),42.5670361,-82.8934121,0,1333,standard
8344,Telegraph / Fordson (NB),42.3059752,-83.2714963,0,8344,standard
6661,Twelve Mile / Balmoral (WB),42.4999784,-83.3288741,0,6661,standard
9434,Rochester / South (SB),42.62286,-83.1308198,0,9434,standard
1569,Van Dyke / Devon (NB),42.6660598,-83.0336165,0,1569,standard
5534,Eight Mile / Greenview (EB),42.4439734,-83.22577,0,5534,standard
1207,Gratiot / Liberal (NB),42.4401809,-82.9741788,0,1207,standard
11023,Walton / Beacon Hill (EB),42.679107,-83.2134318,0,11023,standard
7107,Fourteen Mile / Rochester (WB),42.533793,-83.1366134,0,7107,standard
2973,Outer Dr / College Park (WB),42.4194014,-83.2165217,0,2973,standard
1749,Fort / Keppen (SB),42.2546688,-83.1737351,0,1749,standard
2628,Linwood / Salsinger (NB),42.4000729,-83.1265712,0,2628,standard
9522,Livernois / McGraw (SB),42.3406875,-83.1274509,0,9522,standard
12447,Six Mile / Mayfield (WB),42.4119163,-83.3683241,0,12447,standard
2752,Fourteen Mile / Orchard Lake (EB),42.5282428,-83.3596122,0,2752,standard
11186,Lakeside / Eastbrook (EB),42.6251888,-82.9829443,0,11186,standard
4807,Schoolcraft / Mercedes (EB),42.3839242,-83.3110857,0,4807,standard
6435,Twelve Mile / Autumn (EB),42.4997095,-83.3339167,0,6435,standard
2705,Northwestern / Thirteen Mile (NB),42.5146579,-83.3323288,0,2705,standard
2319,Rosa Parks / Temple (NB),42.3367223,-83.0749226,0,2319,standard
1537,Van Dyke / Independence (NB),42.5881616,-83.0302262,0,1537,standard
12097,Haven Ridge / Main (NB),42.7301335,-82.8011227,0,12097,standard
6246,Ten Mile / Groesbeck (WB),42.4787757,-82.9811364,0,6246,standard
10927,Dequindre / Wisconsin (NB),42.5460142,-83.0877328,0,10927,standard
12615,Hoover / Edwin (NB),42.5091219,-83.0068374,0,12615,standard
9919,Belleville / Walmart (SB),42.2689731,-83.487339,0,9919,standard
10124,I-75 / Eleven Mile (SB),42.4904133,-83.1162527,0,10124,standard
12331,Walker / Calderwood (NB),42.2721328,-82.9749405,0,12331,standard
8248,Middlebelt / Bobrich (SB),42.4148392,-83.3354402,0,8248,standard
8431,Huron / Williams (WB),42.6376053,-83.2996917,0,8431,standard
1835,Sibley / Cleveland (WB),42.1707353,-83.1762242,0,1835,standard
1598,Van Dyke / Brougham (SB),42.5568738,-83.0295396,0,1598,standard
6887,Thirteen Mile / Fairfax (WB),42.5175206,-83.2072306,0,6887,standard
5812,Nine Mile / Beierman (EB),42.462206,-83.0549106,0,5812,standard
9858,Novi / Scenic (SB),42.4495548,-83.4740567,0,9858,standard
1454,Van Dyke / St Paul (NB),42.3567997,-82.998662,0,1454,standard
7499,Auburn / Juniper (EB),42.6337061,-83.2181096,0,7499,standard
6642,Twelve Mile / Bloomfield (WB),42.5023989,-83.2292247,0,6642,standard
6890,Thirteen Mile / Rutland (WB),42.5172834,-83.217938,0,6890,standard
11806,Plymouth Ann Arbor / Gotfredson (WB),42.3412109,-83.5672474,0,11806,standard
3722,Harper / Martin (NB),42.5033402,-82.8978056,0,3722,standard
6899,Thirteen Mile / Stafford (WB),42.516287,-83.2589221,0,6899,standard
3860,Kercheval / Cadieux (WB),42.3892336,-82.9189682,0,3860,standard
12192,Dyke / Harsens Island Ferry (EB),42.6184388,-82.5600672,0,12192,standard
3609,Schoenherr / Groesbeck (SB),42.4701501,-82.9865384,0,3609,standard
10892,Dequindre / Winchester (NB),42.4451214,-83.0832052,0,10892,standard
11943,White Lake Walmart (EB),42.658975,-83.4684294,0,11943,standard
4283,Warren / Brush (WB),42.3588452,-83.0601597,0,4283,standard
12722,Conner / Adderton (SB),42.3753094,-82.9625595,0,12722,standard
182,Van Dyke / Hall (SB),42.6252599,-83.0325866,0,182,standard
1049,Woodward / Lawrence (SB),42.3909452,-83.0873466,0,1049,standard
9430,Rochester / Arlington (SB),42.6701936,-83.1334591,0,9430,standard
11958,Highland / Hickory Ridge (WB),42.6364845,-83.6629915,0,11958,standard
3149,Dexter / Glendale (SB),42.3867454,-83.1290388,0,3149,standard
11464,Metro Park Train Road,42.5747951,-82.7946532,0,11464,standard
3951,Jefferson / St Clair Shores Library (NB),42.4955169,-82.8886914,0,3951,standard
13309,Ann Arbor Trail / Angeline (WB),42.360954,-83.4063149,0,13309,standard
955,Woodward / Orchard Lake (SB),42.6342982,-83.293072,0,955,standard
3818,Harper / Harper Lake (SB),42.4710681,-82.9057503,0,3818,standard
1173,Gratiot / Dequindre Cut (NB),42.347412,-83.0354619,0,1173,standard
8163,Middlebelt / Lorman (NB),42.2294071,-83.3273721,0,8163,standard
1956,Ecorse / Burt (WB),42.255459,-83.2749295,0,1956,standard
9330,Livernois / Warren (NB),42.3448904,-83.1302834,0,9330,standard
3451,Joseph Campau / Goodson (SB),42.3901409,-83.0535051,0,3451,standard
7586,Twenty-Three Mile / Russell Schmidt (EB),42.6746583,-82.8427505,0,7586,standard
3928,Lakeshore / Roslyn (NB),42.4414477,-82.875452,0,3928,standard
8465,Telegraph / Franklin Farms (SB),42.521854,-83.2862163,0,8465,standard
887,Woodward / Raeburn (NB),42.6254967,-83.2844782,0,887,standard
10891,Dequindre / Remington (NB),42.4426195,-83.0830765,0,10891,standard
8143,Tobine / Ronald (SB),42.2350632,-83.3917022,0,8143,standard
9365,Livernois / Norfolk (NB),42.4437913,-83.1417203,0,9365,standard
6543,Thirteen Mile / Flora (WB),42.5250643,-82.9067588,0,6543,standard
13069,Vernor / Beard (WB),42.3148931,-83.1190932,0,13069,standard
11619,Main / Fourteen Mile (NB),42.5336823,-83.1461406,0,11619,standard
89,Gratiot / Outer Drive (SB),42.4062682,-82.9967951,0,89,standard
340,Michigan / Newburgh (EB),42.2794203,-83.406508,0,340,standard
2071,Linwood / Philadelphia (NB),42.3683263,-83.1052208,0,2071,standard
9332,Livernois / Majestic (NB),42.3500604,-83.1341672,0,9332,standard
6960,Lincoln / Pleasant (EB),42.5380146,-83.2330656,0,6960,standard
7892,Ford / Beaver (WB),42.3273316,-83.2555318,0,7892,standard
13427,Jefferson / Cicotte (SB),42.2438243,-83.1439841,0,13427,standard
